attack_id,location_names,campaign_name,verified_attack_type,attack_date,number_killed,number_wounded
-478283451,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-10,2,7
1818304718,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-10,1,5
664844407,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-11,0,5
-375376875,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-12,4,15
-985452740,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-14,0,7
-968470862,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-14,0,0
-204324759,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-15,10,5
525246655,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-15,10,5
1225420266,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-16,4,6
1543442612,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-16,2,6
-1649321426,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-17,35,52
762579190,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-17,6,14
1341855642,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-17,3,7
-618082343,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-19,65,130
-1494021943,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-21,2,12
1087448935,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-21,17,66
-1785615766,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-25,2,3
-160982064,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-25,12,15
1801646380,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-25,8,42
2094459896,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-25,15,50
-438741606,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-28,1,8
411594414,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-28,2,8
-78082121,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-29,23,17
783685273,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-06-30,0,1
-743832749,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-01,1,3
1340220880,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-01,5,4
1644037989,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-01,0,2
-800230499,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2007-07-02,7,12
1224440803,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-03,0,0
-550242999,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-04,5,18
646439189,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-07-04,11,2
1715390582,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-04,2,7
-785441822,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-05,10,11
1283355656,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-05,15,17
-1740645888,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-07-06,4,1
-796242150,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-06,33,33
-357814637,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-06,22,20
1221076629,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-06,0,2
-1369703018,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-07,156,255
1573237595,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-07,0,4
1891821046,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-08,23,27
1552751163,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-09,7,10
-1863936337,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-10,0,0
214335229,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-10,19,51
1221494487,Algeria,"Al-Qaida in Islamic North Africa","Confirmed Suicide",2007-07-11,10,35
-1965981106,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-07-12,3,3
-1610870774,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-12,5,6
758686902,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-07-12,5,0
-1571540524,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-07-14,24,29
924528603,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-07-15,31,56
-610870812,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-16,75,150
1221666980,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-16,2,12
1910221478,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-16,0,0
1988606739,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-16,1,4
2006828659,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-16,0,2
-1387702657,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-17,7,8
-152375158,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-07-17,4,4
-826594761,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-18,0,2
-829375052,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-19,1,27
-106654874,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-07-19,30,28
471089898,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-07-19,11,19
1555097105,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-07-19,17,30
-198757041,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-20,2,4
1221755416,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-07-20,4,6
-1652383635,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-22,5,12
1346085924,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-22,0,3
1218464909,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-23,7,10
-1023799660,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-24,32,117
-594890021,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-25,30,75
1254050557,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-25,25,60
-1783395700,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-26,7,13
1563051149,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-30,1,12
1221935724,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-07-31,1,10
-867570261,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-01,28,50
1842215462,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-01,50,60
1222020980,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-02,13,15
915537932,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-04,3,4
1222095781,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-08-04,9,35
1222275937,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-06,30,50
1222284620,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-10,4,14
-1720795591,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-13,0,3
1852230458,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-14,10,3
1420730040,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-15,2,8
1223055481,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-08-17,0,5
2066313803,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-17,4,3
440035476,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-18,17,26
643817101,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-08-18,2,2
1223065822,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-18,4,3
-1976630941,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-19,4,3
206155625,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-08-20,6,18
-1180994947,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-22,45,83
-950973922,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-22,4,0
-271180811,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-22,16,35
290093024,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-22,4,8
-1415043471,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-08-24,5,5
116554416,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-08-24,7,20
1224268757,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-25,0,7
-43375364,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-08-26,7,2
-1987188585,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-27,11,11
1884495231,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-28,3,6
514193953,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-29,6,11
1657289395,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-30,0,0
-2108091409,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-08-31,1,6
594059142,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-01,0,6
1114175515,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-09-01,4,7
1224954163,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-09-01,6,5
-995427636,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-02,0,1
1225488411,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-02,2,8
1925119647,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-03,1,2
-261010835,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-04,2,5
1345148697,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-09-04,8,40
1225653288,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-05,1,28
124522587,Algeria,"Al-Qaida in Islamic North Africa","Confirmed Suicide",2007-09-06,19,174
-1024047370,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-08,1,4
-502921116,Algeria,"Al-Qaida in Islamic North Africa","Confirmed Suicide",2007-09-08,30,60
-33570681,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-08,15,42
-1960970437,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-09,5,15
-267717635,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-09,2,7
-1488330566,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-10,28,59
1225735547,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-10,10,78
1549755053,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-09-11,20,16
-1600275646,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-13,4,0
1533743574,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-09-13,20,40
-75897254,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-14,11,8
-1172570569,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-15,10,25
-741705025,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-16,5,22
724178551,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-16,8,15
-1276488717,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-17,8,7
-645965269,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-19,0,0
63232743,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-19,8,8
-1991588800,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-20,3,7
-710494132,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-20,0,2
-1328829070,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-21,1,8
1531049980,Algeria,"Al-Qaida in Islamic North Africa","Confirmed Suicide",2007-09-21,0,9
1748237439,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-09-22,0,2
-915870403,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-24,6,17
-576674660,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-24,20,30
497637452,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-25,3,20
1468228672,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-25,5,4
1728893190,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-25,1,9
-298419984,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-26,10,9
125415479,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-26,1,3
1091978793,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-26,3,1
1172512589,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-26,3,50
332537796,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-27,10,9
1240792073,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-29,6,17
1643743211,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-09-29,31,21
-1160530746,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-10-01,15,22
1340298237,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-01,6,6
1223069742,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-02,13,7
1340221672,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-02,6,10
1224448936,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-03,0,0
-728076787,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-05,0,4
440245707,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-05,2,0
1674413634,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-05,0,2
1653244813,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-06,6,12
-2020303317,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-08,4,10
-1614663092,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-08,2,3
-119340675,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-08,14,26
354298896,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-09,7,21
1223579905,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-09,7,21
1265713598,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-10-09,5,1
-2108773937,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2007-10-10,2,3
1340206550,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-10,4,21
-1700923342,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-11,8,25
1340142037,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-11,7,50
292329974,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-12,3,21
690722479,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-13,18,27
1223667815,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-13,11,36
1340120278,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-14,18,40
-517104413,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-15,6,8
1531474021,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-15,5,16
-374425886,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-16,4,75
513209528,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-17,1,10
815964228,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-10-18,115,200
20313406,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-20,2,4
1224265332,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-22,0,3
-83309887,Russia,"Chechen Separatists vs. Russia","Confirmed Suicide",2007-10-23,0,5
347586200,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-24,1,5
617793572,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-10-25,36,31
321998366,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-26,1,3
2069531658,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-27,5,6
-1291006508,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-28,8,26
46525601,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-29,29,26
941449018,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-10-29,4,6
2018952934,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-10-30,7,24
-2122594453,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-11-01,8,40
1224869414,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-06,96,50
-1221473877,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-07,0,12
474615280,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-08,1,5
-1216863529,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-09,7,4
1225051592,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-11-09,6,5
106094568,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-10,1,3
2069002690,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-11,0,5
732950651,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-14,3,6
132755884,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-15,6,22
-1669756647,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-16,0,0
1225479853,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-17,1,3
-1815828172,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-18,6,7
1346874308,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-18,0,0
1225493544,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-19,7,14
-508080731,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-21,6,6
1225657536,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-11-21,0,0
-192714736,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-23,9,21
1911785676,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-23,13,21
-1701864889,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-24,10,9
507380210,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-11-24,0,2
882283569,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-24,0,0
1397830289,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-11-24,15,0
-25433787,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-27,7,12
1188460616,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-11-27,2,4
89567927,"Sri Lanka","LTTE vs. Sri Lanka & India","Confirmed Suicide",2007-11-28,1,3
-97929288,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-02,0,14
-1714356202,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-03,4,8
-1211495791,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-04,2,22
-92132389,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-12-04,0,0
2077957030,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-04,10,41
-815724991,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-05,5,20
1225301636,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-05,13,20
1283077907,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-07,16,27
1308630924,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-07,10,8
-715099129,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-08,11,44
-1571817572,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-12-09,9,1
-460206414,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-09,2,7
90487144,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-12-10,0,5
449011573,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-10,1,2
-812085843,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-11,2,12
-198371107,Algeria,"Al-Qaida in Islamic North Africa","Confirmed Suicide",2007-12-11,45,177
1225732054,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-11,2,2
1289981556,Algeria,"Al-Qaida in Islamic North Africa","Confirmed Suicide",2007-12-11,17,177
78433347,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-12,1,6
-1613291455,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-13,5,15
1009950214,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-12-15,10,10
1713397232,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-12-17,12,10
-1845347383,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-18,14,28
153216963,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-18,2,15
373659593,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-20,13,15
1340726014,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-20,8,11
1058536088,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-21,5,8
1225563751,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-12-21,55,200
999212068,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-22,4,6
-1659147746,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2007-12-23,11,30
-753939472,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-25,10,21
-726549207,Pakistan,"Al Qaeda vs. U.S. & Allies","Confirmed Suicide",2007-12-27,30,0
-993701752,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-31,0,7
45491015,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2007-12-31,0,7
